satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I02,2024-10-13 02:36:00,0.00045090634375800003,1.69393388205e-11,0.0,171.0,66.8125,4.64733643736e-09,0.710023993818,1.8551945686299998e-06,0.0020115445368,-7.84546136856e-06,6493.493593220001,9360.0,-1.30385160446e-07,-2.28989379351,-2.60770320892e-07,0.509552573024,325.75,-3.05965051873,-4.37161066656e-09,-3.22513433979e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,9564.0
I02,2024-10-13 02:50:24,0.00045091938227400004,1.61435309565e-11,0.0,172.0,69.6875,4.66590863954e-09,0.772890057287,1.95205211639e-06,0.0020116863306599998,-7.81193375587e-06,6493.4942627,10224.0,-8.94069671631e-08,-2.28989786627,-2.86847352982e-07,0.509552197054,324.5,-3.05951112019,-4.39732602342e-09,-3.0858428234500004e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,10428.0
I02,2024-10-13 03:05:36,0.00045093614608,1.70530256582e-11,0.0,173.0,72.5625,4.6930526273400005e-09,0.839299049409,2.04518437386e-06,0.00201189995278,-7.79703259468e-06,6493.49507904,11136.0,-4.47034835815e-08,-2.28990168156,-3.0919909477199995e-07,0.509551790363,323.5,-3.05941515276,-4.42304138028e-09,-2.81440294547e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,11339.999999999998
I02,2024-10-13 03:20:48,0.0004509515129030001,1.7848833522299998e-11,0.0,174.0,72.625,4.71448209139e-09,0.906168859262,2.0526349544500002e-06,0.00201132590882,-7.78585672379e-06,6493.492017750001,12048.000000000002,3.7252902984600004e-09,-2.28990620344,-3.20374965668e-07,0.509551396838,323.25,-3.05977930087,-4.44732810621e-09,-2.6393956557100003e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,12252.0
I02,2024-10-13 03:36:00,0.00045096594840290005,1.602984411875e-11,0.0,175.0,71.6875,4.733054293567001e-09,0.9724489346528999,2.019107341766e-06,0.002011642209254,-7.808208465575999e-06,6493.493906021001,12960.0,5.960464477539e-08,-2.289910517587,-3.1664967536929996e-07,0.5095511174208001,324.0,-3.059553729139,-4.468757570261001e-09,-2.457245211269e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,13164.0
I02,2024-10-13 03:50:24,0.00045097898691899996,1.58024704433e-11,0.0,176.0,70.125,4.75162649574e-09,1.03555375367,1.96322798729e-06,0.0020115667721300004,-7.86408782005e-06,6493.4933929399995,13824.0,1.08033418655e-07,-2.28991468252,-3.05473804474e-07,0.5095508555580001,325.8125,-3.05965326023,-4.485901141500001e-09,-2.27866634417e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,14076.0
I02,2024-10-13 04:05:36,0.000450994819403,1.7166712496e-11,0.0,177.0,68.25,4.76877006699e-09,1.10233723234,1.8887221813199998e-06,0.0020113133359700003,-7.96094536781e-06,6493.49165344,14736.0,1.5646219253499998e-07,-2.28991914442,-2.8312206268299996e-07,0.5095505849190001,328.8125,-3.05993106838,-4.50161608181e-09,-2.08580116771e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,14940.0
I02,2024-10-13 04:20:48,0.00045101204887000004,1.84172677109e-11,0.0,178.0,66.375,4.783056376350001e-09,1.16899835839,1.81049108505e-06,0.00201126711909,-8.098781108860001e-06,6493.49099731,15648.0,1.9371509551999997e-07,-2.28992384185,-2.4959444999699996e-07,0.509550293798,332.9375,-3.06008634689,-4.5130451293e-09,-1.89650756858e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,15852.0
I02,2024-10-13 04:36:00,0.0004510297439990001,1.89857018995e-11,0.0,179.0,64.75,4.794485423850001e-09,1.23566963855,1.73971056938e-06,0.00201126514003,-8.27759504318e-06,6493.49040031,16560.0,2.27242708206e-07,-2.28992801409,-2.1234154701199998e-07,0.509550138729,338.0,-3.06025226813,-4.52161691492e-09,-1.71435712414e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,16764.0
I02,2024-10-13 04:50:24,0.00045104464516040004,1.750777300913e-11,0.0,180.0,63.625,4.8030572094690004e-09,1.29897540546,1.683831214905e-06,0.0020111332414669996,-8.478760719299e-06,6493.4888172149995,17424.0,2.495944499969e-07,-2.289932293123,-1.7508864402769998e-07,0.5095499544009,343.5,-3.060552524755,-4.528760069606e-09,-1.5464929890690001e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,17676.0
I02,2024-10-13 05:05:36,0.000451059546322,1.7507773009099998e-11,0.0,181.0,62.375,4.80162857853e-09,1.36569145238,1.61677598953e-06,0.0020110273035200002,-8.7171792984e-06,6493.48788834,18336.0,2.60770320892e-07,-2.28993590799,-1.34110450745e-07,0.5095498827180001,350.0,-3.06076328444,-4.52733143867e-09,-1.44648882349e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,18540.0
I02,2024-10-13 05:20:48,0.000451077241451,1.796252036e-11,0.0,182.0,62.3125,4.805914471340001e-09,1.43276644235,1.60187482834e-06,0.00201081566047,-8.98167490959e-06,6493.48463249,19248.0,2.64495611191e-07,-2.28994083656,-9.31322574615e-08,0.509549704242,356.875,-3.06133185779,-4.52876006961e-09,-1.29291099779e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,19452.0
I02,2024-10-13 05:36:00,0.00045109307393400005,1.76214598469e-11,0.0,183.0,62.8125,4.8087717332200005e-09,1.49946334845,1.61677598953e-06,0.00201097212266,-9.26852226257e-06,6493.48401642,20160.0,2.64495611191e-07,-2.28994490787,-5.960464477540001e-08,0.509549594523,364.0625,-3.06152344739,-4.52876006961e-09,-1.15004790411e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,20364.0
I02,2024-10-13 05:50:24,0.000451107975096,1.796252036e-11,0.0,184.0,63.875,4.8087717332200005e-09,1.56281990787,1.65775418282e-06,0.00201099785045,-9.55164432526e-06,6493.482271190001,21024.0,2.57045030594e-07,-2.28994867488,-2.60770320892e-08,0.509549500896,371.25,-3.06187476132,-4.52733143867e-09,-1.02861427448e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,21276.0
I02,2024-10-13 06:05:36,0.00045112427324100004,1.796252036e-11,0.0,185.0,65.75,4.8102003641500004e-09,1.62960765826,1.73598527908e-06,0.0020110826008,-9.857118129730001e-06,6493.48104668,21936.0,2.4586915969799997e-07,-2.28995335329,-3.7252902984600004e-09,0.50954941751,379.125,-3.06215633647,-4.5244741768e-09,-9.107522222e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,22140.0
I02,2024-10-13 06:20:48,0.000451137311757,1.63709046319e-11,0.0,186.0,68.3125,4.8102003641500004e-09,1.69662249596,1.8514692783399998e-06,0.0020112202037100005,-1.01700425148e-05,6493.47831535,22848.0,2.34693288803e-07,-2.28995731926,2.23517417908e-08,0.509549326809,387.25,-3.06266552413,-4.52018828399e-09,-8.07176479283e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,23052.0
I02,2024-10-13 06:36:00,0.00045115221291800004,1.67119651451e-11,0.0,187.0,71.8125,4.8102003641500004e-09,1.76328736269,2.00420618057e-06,0.0020111466292300002,-1.0479241609600002e-05,6493.47801208,23760.0,2.19792127609e-07,-2.28996199182,4.09781932831e-08,0.509549304865,395.5625,-3.06282372555,-4.51733102211e-09,-7.17887045734e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,23964.0
I02,2024-10-13 06:50:24,0.0004511680454020001,1.69393388205e-11,0.0,188.0,76.0625,4.81305762603e-09,1.82689247336,2.1830201149e-06,0.002011433593,-1.07660889626e-05,6493.47468948,24624.0,2.04890966415e-07,-2.2899658905,5.2154064178499997e-08,0.509549240497,403.5,-3.06342322792,-4.5130451293e-09,-6.46455498895e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,24876.0
I02,2024-10-13 07:05:36,0.00045117456466,1.70530256582e-11,0.0,189.0,81.9375,4.811628995090001e-09,1.89360502683,2.4177134037e-06,0.00201165233739,-1.1067837476700001e-05,6493.473844530001,25536.0,1.9744038581799999e-07,-2.28996999252,5.2154064178499997e-08,0.5095491527220001,412.1875,-3.06362976269,-4.50590197462e-09,-6.14311302817e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,25740.0
I02,2024-10-13 07:20:48,0.000451188534498,1.84172677109e-11,0.0,190.0,88.5625,4.81734351884e-09,1.96088625899,2.6784837245899996e-06,0.00201222021133,-1.1324882507300002e-05,6493.46920013,26448.0,1.8998980522199998e-07,-2.28997409601,5.960464477540001e-08,0.509549091279,420.0,-3.06440489569,-4.504473343680001e-09,-5.821671067399999e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,26652.0
I02,2024-10-13 07:36:00,0.00045120529830500005,1.85309545486e-11,0.0,191.0,96.25,4.82591530446e-09,2.0275657154,2.9690563678699997e-06,0.0020121997222300003,-1.15483999252e-05,6493.46895599,27360.000000000004,1.86264514923e-07,-2.28997834725,6.70552253723e-08,0.50954906641,427.0625,-3.06457770289,-4.504473343680001e-09,-5.6430922003e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,27612.0
I02,2024-10-13 07:50:24,0.00045121926814300004,1.62572177942e-11,0.0,192.0,104.31250000000001,4.83734435195e-09,2.09105705054,3.2596290111499998e-06,0.00201255758293,-1.1723488569300001e-05,6493.46634674,28224.0,1.82539224625e-07,-2.28998226933,7.45058059692e-08,0.509549025448,432.8125,-3.06506282993,-4.50590197462e-09,-5.60737642688e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,28476.0
I02,2024-10-13 08:05:36,0.0004512323066592,1.52340362547e-11,0.0,193.0,113.3125,4.850202030383e-09,2.157881119336,3.5725533962249997e-06,0.002012909273617,-1.1857599020000002e-05,6493.464750290001,29136.000000000004,1.862645149231e-07,-2.289986207506,8.195638656615999e-08,0.5095489230436,437.56250000000006,-3.065380663512,-4.510187867428e-09,-5.678807973718e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,29388.0
I02,2024-10-13 08:20:48,0.00045124720782000003,1.7166712496e-11,0.0,194.0,122.4375,4.86591697069e-09,2.22488652268,3.8817524909999995e-06,0.00201367144473,-1.1943280696900001e-05,6493.461404799999,30048.0,1.86264514923e-07,-2.28999024662,9.31322574615e-08,0.509548842583,440.87500000000006,-3.06587981555,-4.51447376024e-09,-5.85738684082e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,30252.0
I02,2024-10-13 08:36:00,0.00045126257464300003,1.65982783074e-11,0.0,195.0,131.0625,4.881631910990001e-09,2.29171288825,4.16487455368e-06,0.00201409624424,-1.1984258890200001e-05,6493.45956421,30960.0,1.8998980522199998e-07,-2.28999444666,1.04308128357e-07,0.509548819176,442.75,-3.06619944413,-4.52161691492e-09,-6.07168148133e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,31164.0
I02,2024-10-13 08:50:24,0.0004512788727880001,1.85309545486e-11,0.0,196.0,138.4375,4.8973468513e-09,2.35487812578,4.399567842479999e-06,0.0020144020672899997,-1.1984258890200001e-05,6493.45865822,31824.0,1.8998980522199998e-07,-2.2899982956,1.1548399925199999e-07,0.509548737253,443.25,-3.0663585116,-4.5301887005400005e-09,-6.285976121849999e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,32075.999999999996
I02,2024-10-13 09:05:36,0.00045128632336849996,1.9326762412669998e-11,0.0,197.0,144.875,4.913061791601e-09,2.421705405682,4.604458808899e-06,0.002014912082814,-1.1961907148360002e-05,6493.45634079,32736.0,1.899898052216e-07,-2.29000251758,1.266598701477e-07,0.5095487533451001,442.9375,-3.066678552728,-4.538760486164e-09,-6.535986535788e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,32988.0
I02,2024-10-13 09:20:48,0.00045130448415900003,2.0236257114399997e-11,0.0,198.0,149.3125,4.93020536284e-09,2.4882018174,4.74601984024e-06,0.00201507564634,-1.1920928955100002e-05,6493.45631409,33648.0,1.8998980522199998e-07,-2.29000633872,1.4528632163999998e-07,0.5095485002600001,442.0,-3.06666878775,-4.55018953366e-09,-6.857428496559999e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,33852.0
I02,2024-10-13 09:36:00,0.00045131891965900003,1.60298441187e-11,0.0,199.0,151.875,4.945920303150001e-09,2.55482597551,4.82425093651e-06,0.00201529613696,-1.1883676052100001e-05,6493.45547867,34560.0,1.86264514923e-07,-2.29001050219,1.63912773132e-07,0.5095484505210001,441.125,-3.06678609184,-4.56590447396e-09,-7.250302004179999e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,34764.0
I02,2024-10-13 09:50:24,0.000451332889497,1.68256519828e-11,0.0,200.0,152.5625,4.95877798158e-09,2.61784988784,4.8503279686e-06,0.0020153042860300003,-1.18687748909e-05,6493.45540428,35424.0,1.7881393432599998e-07,-2.29001429261,1.86264514923e-07,0.5095482661930001,440.8125,-3.06680369513,-4.581619414270001e-09,-7.60745973838e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,35676.0
I02,2024-10-13 10:05:36,0.000451345928013,1.5120349417e-11,0.0,200.99999999999997,151.6875,4.9730642909500005e-09,2.68422640026,4.827976226809999e-06,0.00201482756529,-1.18874013424e-05,6493.45711517,36336.0,1.67638063431e-07,-2.29001833172,2.08616256714e-07,0.509548099421,441.625,-3.06667359051,-4.600191616450001e-09,-7.96461747257e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,36588.0
I02,2024-10-13 10:20:48,0.00045136082917450005,1.534772309242e-11,0.0,202.0,149.625,4.985921969377e-09,2.750676177069,4.772096872329999e-06,0.0020145766902709998,-1.195073127747e-05,6493.457765579,37248.0,1.527369022369e-07,-2.290022426432,2.346932888031e-07,0.5095479063156,443.9375,-3.066616763457,-4.623049711434e-09,-8.357490980188e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,37500.0
I02,2024-10-13 10:36:00,0.00045138271525500004,2.0691004465299996e-11,0.0,202.99999999999997,146.9375,5.00020827875e-09,2.81713973311,4.69759106636e-06,0.0020146251190500002,-1.2066215276700001e-05,6493.457338329999,38160.0,1.30385160446e-07,-2.29002662208,2.57045030594e-07,0.5095477468580001,448.00000000000006,-3.06657384876,-4.64733643736e-09,-8.678932940959999e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,38364.0
I02,2024-10-13 10:50:24,0.00045139715075500004,1.85309545486e-11,0.0,204.0,144.4375,5.01163732624e-09,2.87996328418,4.6230852603899995e-06,0.0020143513102099998,-1.2218952179000001e-05,6493.4580650299995,39024.0,1.0058283805799999e-07,-2.29003054855,2.75671482086e-07,0.5095474835320001,453.4375,-3.06639166133,-4.67448042516e-09,-8.928943354899999e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,39276.0
I02,2024-10-13 11:05:36,0.000451399944723,1.67119651451e-11,0.0,204.99999999999997,142.4375,5.0230663737300004e-09,2.9465921207,4.5672059059099995e-06,0.00201355165336,-1.2416392564800002e-05,6493.45957184,39936.0,7.07805156708e-08,-2.29003477931,2.9057264327999997e-07,0.50954750255,460.4375,-3.06651266221,-4.70162441296e-09,-9.107522222e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,40188.0
I02,2024-10-13 11:20:48,0.00045141670852900007,1.693933882052e-11,0.0,206.0,141.25,5.034495421228e-09,3.012951527216,4.533678293228e-06,0.0020121040288360002,-1.2651085853580001e-05,6493.463768005,40848.00000000001,3.3527612686160006e-08,-2.290038916444,2.9802322387700003e-07,0.5095468603291,468.625,-3.066365691605,-4.733054293567001e-09,-9.178953768838999e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,41100.0
I02,2024-10-13 11:36:00,0.00045143114402900007,1.61435309565e-11,0.0,206.99999999999997,141.3125,5.045924468720001e-09,3.07942630237,4.5374035835299995e-06,0.0020117900567100003,-1.2896955013300002e-05,6493.4641304,41760.0,-3.7252902984600004e-09,-2.29004324814,2.9802322387700003e-07,0.5095467008710001,477.18749999999994,-3.06633398871,-4.7616269123e-09,-9.17895376884e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,41964.0
I02,2024-10-13 11:50:24,0.00045144697651300006,1.83035808732e-11,0.0,208.0,142.5625,5.05592488528e-09,-3.14079420168,4.57465648651e-06,0.00201077573001,-1.31279230118e-05,6493.466802600001,42624.00000000001,-3.35276126862e-08,-2.29004739552,2.86847352982e-07,0.509546361474,485.0625,-3.06629269638,-4.788770900100001e-09,-9.07180644858e-11,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,42876.0
I02,2024-10-13 12:05:36,0.00045146467164160003,1.94404492504e-11,0.0,209.0,144.9375,5.0644966709e-09,-3.074258292638,4.641711711884e-06,0.0020100692054259997,-1.3343989849090002e-05,6493.4684982300005,43536.0,-6.332993507385e-08,-2.290051814993,2.7567148208619996e-07,0.5095462020160001,492.5,-3.066322051296,-4.814486256963e-09,-8.893227581482e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,43823.99999999999
I02,2024-10-13 12:20:48,0.00045148190110920006,1.864464138635e-11,0.0,210.0,148.0,5.074497087458001e-09,-3.007686182225,4.731118679047e-06,0.0020095510408280003,-1.3522803783420002e-05,6493.469697952,44448.0,-8.568167686462001e-08,-2.290056266653,2.5704503059389997e-07,0.5095460645017,498.50000000000006,-3.066387557841,-4.837344351952e-09,-8.643217167544999e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,44688.0
I02,2024-10-13 12:36:00,0.0004514958709478,1.5575096767859997e-11,0.0,211.0,151.125,5.083068873079e-09,-2.941096159843,4.824250936508e-06,0.002009081770666,-1.3653188943860001e-05,6493.47086525,45359.99999999999,-1.0430812835689999e-07,-2.290060746108,2.346932888031e-07,0.5095459094324001,502.75,-3.066470970504,-4.857345185067e-09,-8.357490980188e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,45552.0
I02,2024-10-13 12:50:24,0.0004515121690929,1.8985701899509997e-11,0.0,212.0,153.6875,5.091640658699001e-09,-2.878096464659,4.9062073230739995e-06,0.002008768846281,-1.3731420040130002e-05,6493.471605301,46224.0,-1.117587089539e-07,-2.290065089512,2.197921276093e-07,0.5095456227005001,505.12499999999994,-3.066464685808,-4.871631494435001e-09,-8.071764792831001e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,46464.0
I02,2024-10-13 13:05:36,0.000451538246125,1.773514668457e-11,0.0,213.0,155.5,5.107355599004001e-09,-2.811511338664,4.962086677551e-06,0.0020087265875189998,-1.374632120132e-05,6493.471805573,47135.99999999999,-1.192092895508e-07,-2.290070658841,2.0489096641539998e-07,0.5095456212375,505.25,-3.066542908038,-4.888775065676e-09,-7.786038605475e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,47375.99999999999
I02,2024-10-13 13:20:48,0.0004515550099313,1.94404492504e-11,0.0,214.0,155.75,5.117356015561e-09,-2.744986119164,4.9844384193419995e-06,0.002008525887504,-1.374632120132e-05,6493.472423553,48048.0,-1.192092895508e-07,-2.290075293365,1.899898052216e-07,0.5095453608381,504.93750000000006,-3.066561674351,-4.897346851297e-09,-7.571743964957e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,48288.0
I02,2024-10-13 13:36:00,0.00045157363638280006,1.94404492504e-11,0.0,215.0,154.375,5.127356432119e-09,-2.678490362835,4.962086677551e-06,0.002008906099945,-1.3723969459530002e-05,6493.471410751,48960.0,-1.192092895508e-07,-2.290079753802,1.825392246246e-07,0.5095453242652,503.875,-3.066550785852,-4.9030613750440005e-09,-7.393165097859e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,49151.99999999999
I02,2024-10-13 13:50:24,0.0004515876062214,1.728039933369e-11,0.0,216.0,151.5625,5.137356848676e-09,-2.615512312986,4.895031452179e-06,0.0020089223980900004,-1.3697892427440001e-05,6493.4715271,49824.0,-1.1548399925229999e-07,-2.290083889472,1.788139343262e-07,0.5095453608381,502.68750000000006,-3.066522923114,-4.905918636917e-09,-7.32173355102e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,50064.0
I02,2024-10-13 14:05:36,0.0004516025073826001,1.659827830736e-11,0.0,217.0,147.1875,5.148785896171e-09,-2.549126335492,4.786998033524e-06,0.002009373507462,-1.3671815395360002e-05,6493.470186234,50736.0,-1.1548399925229999e-07,-2.290088481572,1.788139343262e-07,0.50954520138,501.6875,-3.066402283575,-4.905918636917e-09,-7.286017777599999e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,50976.0
I02,2024-10-13 14:20:48,0.00045161833986640004,1.7053025658239997e-11,0.0,218.00000000000003,141.8125,5.158786312728001e-09,-2.482807870205,4.6491622924799995e-06,0.0020098395179959996,-1.3660639524460001e-05,6493.468654633,51647.99999999999,-1.192092895508e-07,-2.290092921528,1.788139343262e-07,0.5095451677329,501.375,-3.066214349804,-4.905918636917e-09,-7.32173355102e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,51887.99999999999
I02,2024-10-13 14:36:00,0.00045163370668890006,1.693933882052e-11,0.0,219.0,135.875,5.168786729286001e-09,-2.416319394819,4.492700099945e-06,0.002009712974541,-1.3675540685650002e-05,6493.4693489070005,52560.0,-1.229345798492e-07,-2.290097567756,1.825392246246e-07,0.5095449980344,501.99999999999994,-3.066196331042,-4.9030613750440005e-09,-7.464596644698e-11,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,52752.0
