satelite_id,Datetime,a0,a1,a2,AODE,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,BDT Week,Spare2,SV accurracy,SatH1,TGD1,TGD2,t_tm,AODC
C01,2024-10-16 10:00:00,-0.000381657155231,3.10595993369e-12,0.0,1.0,-64.75,1.52613499822e-09,1.02301089594,-1.7932616174199999e-06,0.00041861587669700005,4.157051444050001e-05,6493.51488876,295200.0,-6.93835318089e-08,-0.15090606513500002,2.0582228899e-07,0.0975321163641,-1276.8125,-1.95491369112,-8.4432088364e-10,5.55023118941e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,295200.0,0.0
C01,2024-10-16 11:00:00,-0.00038164621219,3.0837554732e-12,0.0,1.0,559.625,2.61189451018e-09,1.3028335637,1.82087533176e-05,0.00041743589099499997,3.85288149118e-05,6493.4972477,298800.0,-1.0710209608100001e-08,0.0665040832592,1.92783772945e-07,0.10412685012400001,-1187.5625,-2.18975110568,-1.7947176143400002e-09,5.464513333200001e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,298800.0,0.0
C01,2024-10-16 12:00:00,-0.000381634687074,3.13615799996e-12,0.0,1.0,1051.984375,3.3312101868500002e-09,1.57849834325,3.3953692764e-05,0.000417990959249,2.8077512979500003e-05,6493.48397446,302400.0,1.30385160446e-08,0.274352888745,8.70786607265e-08,0.109614504536,-866.5312500000001,-2.41094899037,-2.4108147058200003e-09,5.30022077547e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,302400.0,0.0
C01,2024-10-16 13:00:00,-0.000381623394787,3.13971071364e-12,0.0,1.0,1292.671875,3.80408702692e-09,1.83778720027,4.176748916510001e-05,0.00041728920768900005,1.2299511581700002e-05,6493.48763657,306000.0,3.1664967536900005e-08,0.47563918562999996,-3.3061951398799995e-08,0.11380151213,-377.265625,-2.60927499059,-2.9111926914300004e-09,4.90734726785e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,306000.0,0.0
C01,2024-10-16 14:00:00,-0.000381612102501,3.1370461783799998e-12,0.0,1.0,1268.0,4.22124726046e-09,2.08676878561,4.11653891206e-05,0.00041298905853200005,-5.64474612474e-06,6493.50468254,309600.0,3.53902578354e-08,0.6727199529150001,-9.732320904730001e-08,0.11655232038100001,180.234375,-2.79313979838,-3.45764402475e-09,4.22517599554e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,309600.0,0.0
C01,2024-10-16 15:00:00,-0.000381600810215,3.1388225352200002e-12,0.0,1.0,1041.796875,4.692695469600001e-09,2.33915411904,3.4072902053600003e-05,0.000407880288549,-2.1945219487e-05,6493.52054596,313200.0,9.31322574615e-10,0.8675532450060001,-9.63918864727e-08,0.117782666669,684.828125,-2.97819413557,-4.05338312539e-09,3.32871008271e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,313200.0,0.0
C01,2024-10-16 16:00:00,-0.000381589750759,3.10773629053e-12,0.0,1.0,699.390625,5.1187846465000005e-09,2.6010878866,2.31056474149e-05,0.00040762289427200005,-3.32216732204e-05,6493.52134132,316800.0,-4.56348061562e-08,1.06188948435,-9.31322574615e-08,0.117456124336,1029.390625,3.11087498148,-4.49483008486e-09,2.3608126230400003e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,316800.0,0.0
C01,2024-10-16 17:00:00,-0.000381578109227,3.16102699571e-12,0.0,1.0,303.65625,5.3927246286300004e-09,2.86596056294,1.0245013982100001e-05,0.000414438778535,-3.7812627852e-05,6493.50475502,320400.0,-6.14672899246e-08,1.25743578516,-1.13621354103e-07,0.115582417397,1163.0625,2.91262549772,-4.6576940116500005e-09,1.39291516336e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,320400.0,0.0
C01,2024-10-16 18:00:00,-0.000381566816941,3.1583624604499998e-12,0.0,1.0,-104.953125,5.5573743440900004e-09,3.12584895305,-3.1595118343799997e-06,0.00042455282528,-3.6072917282600005e-05,6493.48023033,324000.0,-5.72763383389e-08,1.45601138847,-1.21537595987e-07,0.11221754928300001,1101.0625,2.71637278742,-4.655551065250001e-09,3.9644508495799997e-11,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,324000.0,0.0
C01,2024-10-16 19:00:00,-0.000381555524655,3.14415160574e-12,0.0,1.0,-486.26562499999994,5.538087826440001e-09,-2.90199028517,-1.57477334142e-05,0.00043262168765100006,-2.9333867132700004e-05,6493.45941925,327600.0,-3.4924596548100006e-08,1.65971572509,-1.13621354103e-07,0.10746641121900001,887.9375,2.51959739258,-4.49375861166e-09,-6.03596570791e-11,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,327600.0,0.0
C01,2024-10-16 20:00:00,-0.00038154423236800005,3.1468161409999998e-12,0.0,1.0,-791.859375,5.52951604082e-09,-2.64427426404,-2.5901012122600004e-05,0.000435561058111,-1.9184313714500003e-05,6493.45070839,331200.0,-6.42612576485e-08,1.87114100833,-7.264316081999999e-08,0.10148716951900001,574.59375,2.31281078997,-4.42339853802e-09,-1.60363822654e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,331200.0,0.0
C01,2024-10-16 21:00:00,-0.00038153270725200004,3.16635606623e-12,0.0,1.0,-970.75,5.47415659202e-09,-2.37765218637,-3.19085083902e-05,0.00043408875353600005,-6.92950561643e-06,6493.45623779,334800.0,-1.37370079756e-07,2.09364113733,-3.11993062496e-08,0.09450067946400001,201.703125,2.08613205052,-4.39911181209e-09,-2.53224833545e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,334800.0,0.0
C01,2024-10-16 22:00:00,-0.00038152141496500003,3.14948067626e-12,0.0,1.0,-976.6718750000001,5.13985695282e-09,-2.1015680555,-3.22060659528e-05,0.00043143413495300007,6.33392482996e-06,6493.47171211,338400.0,-1.9744038581799999e-07,2.33166972775,-4.656612873080001e-09,0.0868054407093,-198.375,1.8345539348,-4.15874465698e-09,-3.33585323739e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,338400.0,0.0
C01,2024-10-16 23:00:00,-0.000381509889849,3.17257331517e-12,0.0,1.0,-774.828125,4.10088510404e-09,-1.82170773808,-2.56141647696e-05,0.00043031701352400006,1.8966384232e-05,6493.489879610001,342000.0,-1.69035047293e-07,2.59110723626,1.62981450558e-08,0.0788019036727,-577.78125,1.5578784822,-3.2276344439300003e-09,-3.97873715894e-10,0.0,980.0000000000001,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,342000.0,0.0
C02,2024-10-16 00:00:00,0.0008415960473940001,-2.04840588935e-11,0.0,1.0,-433.6875,2.97619539906e-09,1.55287289587,-1.4476012438500001e-05,0.0006182439392430001,2.7322210371500002e-05,6493.369674680001,259200.0,-6.6589564085e-08,2.58757326213,-1.9557774066900002e-08,0.07131145004240001,-832.21875,-2.62393565046,-1.93579491934e-09,-3.23584907182e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,259200.0,0.0
C02,2024-10-16 01:00:00,0.0008415227057410001,-2.0428103653099998e-11,0.0,1.0,45.125,1.0646872056400002e-09,1.80728610001,1.33784487844e-06,0.00061633111909,3.14526259899e-05,6493.38258553,262800.0,-1.35507434607e-07,2.88131941948,-7.07805156708e-08,0.0584794158338,-954.8125000000001,-2.90918647283,-1.0071848104300001e-10,-3.2215627624500004e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,262800.0,0.0
C02,2024-10-16 02:00:00,0.000841448549181,-2.0527579636099998e-11,0.0,1.0,623.84375,-1.8843642056200003e-09,2.06010414121,2.05021351576e-05,0.000612134346738,2.3413915187100004e-05,6493.40011787,266400.0,-1.44354999065e-07,-3.02276901099,-2.421438694e-08,0.047014677527200004,-709.28125,3.00508564346,2.74189992542e-09,-3.0644133594e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,266400.0,0.0
C02,2024-10-16 03:00:00,0.000841373577714,-2.0667023647999997e-11,0.0,1.0,903.6250000000001,-5.992035306610001e-09,2.31606340253,2.9797200113500003e-05,0.000607515801676,-2.97697260976e-06,6493.41479492,270000.0,-5.1688402891200006e-08,-2.51733730849,4.00468707085e-08,0.0392373076256,90.34375,2.50675556852,6.75885296193e-09,-2.35009789101e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,270000.0,0.0
C02,2024-10-16 04:00:00,0.000841299537569,-2.0622614727e-11,0.0,1.0,253.578125,-8.617501810680002e-09,2.57666720346,8.34558159113e-06,0.0006052796961740001,-2.79508531094e-05,6493.42080879,273600.0,1.58324837685e-08,-1.91852271152,8.84756445885e-09,0.038121048466100003,847.203125,1.9104203295,9.34824653485e-09,-6.17882880159e-11,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,273600.0,0.0
C02,2024-10-16 05:00:00,0.0008412241004409999,-2.0789592269899997e-11,0.0,1.0,-642.75,-6.750995491770001e-09,2.83957670518,-2.1204818040100003e-05,0.000607040594332,-2.09310092032e-05,6493.41654587,277200.0,3.8184225559199997e-08,-1.3760015036,-1.39698386192e-09,0.044240440643400006,635.625,1.36805751757,7.51031283468e-09,1.43577409147e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,277200.0,0.0
C02,2024-10-16 06:00:00,0.0008411504095420001,-2.0636825581699998e-11,0.0,1.0,-956.234375,-3.58086344305e-09,3.1012717011,-3.14568169415e-05,0.000612580333836,3.8743019103999994e-07,6493.40319824,280800.0,2.51457095146e-08,-0.963529193967,-4.7031790018099995e-08,0.0549289985047,-9.734375,0.956906639894,4.425541484420001e-09,2.68582616115e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,280800.0,0.0
C02,2024-10-16 07:00:00,0.000841075903736,-2.0669688183299998e-11,0.0,1.0,-842.578125,-1.05718689322e-09,-2.92338201544,-2.7575064450500004e-05,0.000619504367933,1.78026966751e-05,6493.38555527,284400.0,8.84756445885e-09,-0.64939074564,-8.70786607265e-08,0.0675335328599,-538.1875,0.6471689212520001,2.0157982518000003e-09,3.41085636157e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,284400.0,0.0
C02,2024-10-16 08:00:00,0.0008410020964219999,-2.0582646698099996e-11,0.0,1.0,-531.703125,8.350347825500001e-10,-2.66613790389,-1.72299332917e-05,0.0006244126707320001,2.82293185592e-05,6493.37137604,288000.0,4.74974513054e-08,-0.39371929297200003,-1.2246891856199998e-07,0.0805139215909,-856.65625,0.39707425420500003,2.12866009581e-10,3.98945189097e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,288000.0,0.0
C02,2024-10-16 09:00:00,0.0008409268921240001,-2.07309724942e-11,0.0,1.0,-132.046875,2.2361645738e-09,-2.4056949903,-4.04054298997e-06,0.000625655753538,3.26517038047e-05,6493.36707687,291600.0,1.3364478945699998e-07,-0.172254487182,-1.4388933777799998e-07,0.0930103726325,-994.2187499999999,0.177855211995,-1.16326274028e-09,4.52518849226e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,291600.0,0.0
C02,2024-10-16 10:00:00,0.00084085308481,-2.0607515693899996e-11,0.0,1.0,300.09375,3.2008476138700005e-09,-2.13742278054,1.01015903056e-05,0.000624044681899,3.2480340451e-05,6493.37656212,295200.0,2.1373853087399998e-07,0.0284280824295,-1.4528632163999998e-07,0.104487734459,-993.578125,-0.0285557849373,-2.19366280343e-09,4.91806199988e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,295200.0,0.0
C02,2024-10-16 11:00:00,0.000840779975988,-2.0467183503599997e-11,0.0,1.0,707.109375,3.841945746750001e-09,-1.86172445335,2.3331958800600002e-05,0.0006226375699040001,2.8544105589400003e-05,6493.39666557,298800.0,2.53319740295e-07,0.21596266702600003,-1.36904418468e-07,0.11457510174700002,-878.328125,-0.229393584786,-2.96869508664e-09,5.07878298027e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,298800.0,0.0
C02,2024-10-16 12:00:00,0.000840707449242,-2.03224104212e-11,0.0,1.0,1034.0,4.279821128870001e-09,-1.58341535574,3.384891897440001e-05,0.000623614061624,2.1240208298000003e-05,6493.42049026,302400.0,2.44472175837e-07,0.39494663442700007,-1.39232724905e-07,0.12299856503,-660.734375,-0.424433527223,-3.5719344997000005e-09,4.943063041270001e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,302400.0,0.0
C02,2024-10-16 13:00:00,0.000840635271743,-2.01874073014e-11,0.0,1.0,1226.875,4.6869809458600005e-09,-1.31197360522,3.9984472096000004e-05,0.00062573782634,1.02510675788e-05,6493.43486786,306000.0,2.1327286958699998e-07,0.568336771748,-1.37370079756e-07,0.12955238536,-326.453125,-0.6071374641580001,-4.0794556399900005e-09,4.60733477113e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,306000.0,0.0
C02,2024-10-16 14:00:00,0.000840563327074,-2.00897076752e-11,0.0,1.0,1263.421875,5.14521431883e-09,-1.05085798777,4.1062943637400005e-05,0.000624994165264,-4.00794669986e-06,6493.43210602,309600.0,1.6251578927e-07,0.738179546313,-1.2246891856199998e-07,0.134086499527,114.85937500000001,-0.7760655433420001,-4.514830917970001e-09,4.0930276338900003e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,309600.0,0.0
C02,2024-10-16 15:00:00,0.000840491615236,-2.0014212509499997e-11,0.0,1.0,1148.671875,5.63773483429e-09,-0.794909996769,3.7261284887800004e-05,0.000619822763838,-1.94390304387e-05,6493.41620827,313200.0,9.31322574615e-08,0.906015184106,-1.0477378964399998e-07,0.136500966819,597.515625,-0.9378804583939999,-4.887346434740001e-09,3.3572827014400003e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,313200.0,0.0
C02,2024-10-16 16:00:00,0.000840419437736,-2.0009771617399997e-11,0.0,2.0,893.4687500000001,6.06632411532e-09,-0.536242657573,2.8952490538400003e-05,0.0006145297084000001,-3.2473355531700006e-05,6493.40220642,316800.0,2.1886080503500002e-08,1.07312230333,-8.66129994392e-08,0.136743588856,1005.1874999999999,-1.10170743879,-5.21200281512e-09,2.4072431284800006e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,316800.0,0.0
C02,2024-10-16 17:00:00,0.0008403493557130001,-1.97593053031e-11,0.0,1.0,509.34375,6.349193040800001e-09,-0.273811919194,1.6544945538e-05,0.0006146957166490001,-4.0151644498100005e-05,6493.40257454,320400.0,-3.72529029846e-08,1.24068897485,-5.58793544769e-08,0.13480906987600003,1242.53125,-1.26973904177,-5.4963003715400005e-09,1.3179120391800002e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,320400.0,0.0
C02,2024-10-16 18:00:00,0.0008402783423660001,-1.97477589836e-11,0.0,1.0,33.375,6.4631263580100004e-09,-0.012460562735300001,1.24331563711e-06,0.0006210397696120001,-4.1536986827900005e-05,6493.41796303,324000.0,-8.80099833012e-08,1.40995980989,-3.25962901115e-09,0.130738955288,1279.953125,-1.43834132325,-5.723809848230001e-09,2.07151485834e-11,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,324000.0,0.0
C02,2024-10-16 19:00:00,0.000840205117129,-2.0025758828999998e-11,0.0,1.0,-446.93750000000006,6.522771699620001e-09,0.24623151440500002,-1.42389908433e-05,0.000627425848506,-3.7728343159000004e-05,6493.43439865,327600.0,-1.0663643479299999e-07,1.58239950835,5.02914190292e-08,0.12462231632300001,1155.9375,-1.60736802944,-5.90346018853e-09,-9.714690370129999e-11,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,327600.0,0.0
C02,2024-10-16 20:00:00,0.0008401317754760001,-2.0197177264e-11,0.0,1.0,-830.46875,6.65063416847e-09,0.507682562879,-2.67345458269e-05,0.00062857195735,-3.0085910111700003e-05,6493.43758202,331200.0,-7.12461769581e-08,1.75991518438,1.00117176771e-07,0.116597609398,916.1093749999999,-1.78411732511,-6.0548950678300004e-09,-2.2358074160700002e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,331200.0,0.0
C02,2024-10-16 21:00:00,0.000840060180053,-2.0044410575799997e-11,0.0,1.0,-1052.796875,6.850285341880001e-09,0.777482768638,-3.416091203690001e-05,0.000625055865385,-1.9378028810000002e-05,6493.42369843,334800.0,-4.65661287308e-10,1.94521417268,1.62050127983e-07,0.106857297481,585.296875,-1.97686466865,-6.157756495270001e-09,-3.4894310631e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,334800.0,0.0
C02,2024-10-16 22:00:00,0.000839987304062,-2.0142110201999998e-11,0.0,1.0,-1102.03125,6.96529013229e-09,1.05436623941,-3.6028213799e-05,0.000621282379143,-6.19376078248e-06,6493.40028763,338400.0,6.42612576485e-08,2.14243979811,2.2817403078099997e-07,0.0956584079624,181.46875,-2.18847353055,-6.10989735889e-09,-4.6001916164500003e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,338400.0,0.0
C02,2024-10-16 23:00:00,0.000839914777316,-2.0154544699799996e-11,0.0,1.0,-987.2343750000001,6.50812823252e-09,1.33102044166,-3.25064174831e-05,0.000620153383352,8.361879736189999e-06,6493.3789977999995,342000.0,5.26197254658e-08,2.35837376268,2.26311385632e-07,0.08334654207230001,-261.65625,-2.41841016808,-5.504514999430001e-09,-5.2859344661e-10,0.0,980.0000000000001,0.0,2.0,0.0,1.70000002964e-09,-1.38e-08,342000.0,0.0
C03,2024-10-16 00:00:00,0.000857117120177,-1.99325000949e-11,0.0,1.0,56.421875,6.075253058680001e-10,1.35580861275,1.8067657947499998e-06,0.0006798717658970001,3.12933698297e-05,6493.36891556,259200.0,-1.35973095894e-07,2.91042091528,-1.94646418095e-07,0.0686194262288,-948.1875,-2.28645134246,2.78225874939e-10,-1.64649715464e-10,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,259200.0,0.0
C03,2024-10-16 01:00:00,0.0008570451755080001,-1.99511518417e-11,0.0,1.0,564.484375,-4.85734518507e-10,1.60836653394,1.86669640243e-05,0.000678816461004,2.3768749088000004e-05,6493.38541031,262800.0,-1.39232724905e-07,-3.03433068225,-1.0663643479299999e-07,0.0630090461568,-720.015625,-2.61464891922,1.2714815337400002e-09,-1.71435712414e-10,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,262800.0,0.0
C03,2024-10-16 02:00:00,0.000856973347254,-1.99467109496e-11,0.0,1.0,870.2343750000001,-1.3872006396200001e-09,1.86641311164,2.8758309781600004e-05,0.000677535310388,5.43426722288e-06,6493.39334106,266400.0,-6.33299350739e-08,-2.66348222921,1.44354999065e-08,0.05947782377580001,-165.6875,-2.98071420945,2.1283029380700003e-09,-1.6500687319900001e-10,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,266400.0,0.0
C03,2024-10-16 03:00:00,0.0008569014025850001,-1.99626981612e-11,0.0,1.0,746.609375,-2.17080470844e-09,2.13011915032,2.4610199034200003e-05,0.0006782731506970001,-1.6493722796400002e-05,6493.39070511,270000.0,2.6542693376500004e-08,-2.27447796655,6.19329512119e-08,0.0586570301808,498.57812499999994,2.91260616965,2.9319078400200004e-09,-1.19290683221e-10,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,270000.0,0.0
C03,2024-10-16 04:00:00,0.0008568295743320001,-1.99626981612e-11,0.0,1.0,225.765625,-2.56260674286e-09,2.3968410268,7.3560513556e-06,0.000682318932377,-3.0290801078100003e-05,6493.37876511,273600.0,4.1443854570400004e-08,-1.89082859411,6.93835318089e-08,0.0607114660191,918.984375,2.52507521033,3.3990701563400002e-09,-2.2143779520199997e-11,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,273600.0,0.0
C03,2024-10-16 05:00:00,0.000856757396832,-2.00044425469e-11,0.0,1.0,-396.375,-2.2400933088800003e-09,2.66300475469,-1.3183336705000001e-05,0.00068900489714,-2.9882416129100002e-05,6493.3615856199995,277200.0,3.0267983675e-08,-1.5331165427,9.82545316219e-08,0.06524224912160001,911.359375,2.16401423807,3.1876327777000004e-09,9.57182727646e-11,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,277200.0,0.0
C03,2024-10-16 06:00:00,0.000856685335748,-2.00151006879e-11,0.0,1.0,-841.34375,-1.38755779735e-09,2.92649085095,-2.7775298804e-05,0.0006955484859650001,-1.80318020284e-05,6493.34576988,280800.0,4.19095158577e-08,-1.21005539713,1.35507434607e-07,0.0715097471251,557.359375,1.84023735691,2.4429589019e-09,2.0429422395999998e-10,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,280800.0,0.0
C03,2024-10-16 07:00:00,0.000856613041833,-2.0044410575799997e-11,0.0,1.0,-1003.71875,-3.84658879729e-10,-3.0946005167,-3.2936688512600006e-05,0.000697833718732,-6.50063157082e-07,6493.34025383,284400.0,7.869675755500001e-08,-0.9201622997450001,1.60653144121e-07,0.0787308365754,30.640625,1.55095965503,1.47649007317e-09,2.92512184307e-10,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,284400.0,0.0
C03,2024-10-16 08:00:00,0.000856540980749,-2.0033752434799998e-11,0.0,1.0,-896.875,5.48237121991e-10,-2.82991011995,-2.9225833714000003e-05,0.000694824731909,1.70283019543e-05,6493.34837151,288000.0,1.25262886286e-07,-0.657548121679,1.7648562789e-07,0.08623811961530001,-510.578125,1.28628946995,4.90377569051e-10,3.63229415677e-10,0.0,980.0000000000001,0.0,2.0,0.0,2.29999996826e-09,-8.1e-09,288000.0,0.0
